305, 619076.932, 4204113.286, 2.97, 4.43, 4.92, 6.23, 6.25, 4.96  
306, 619074.556, 4204112.221, 3.16, 4.73, 5.13, 6.51, 6.50, 5.21  
307, 619069.604, 4204112.667, 3.11, 4.65, 5.08, 6.43, 6.43, 5.14  
308, 619064.608, 4204111.944, 3.05, 4.56, 5.02, 6.35, 6.36, 5.07  
309, 619059.696, 4204112.313, 3.46, 5.19, 5.45, 6.94, 6.87, 5.58  
310, 619054.743, 4204112.096, 3.82, 5.75, 5.84, 7.45, 7.32, 6.04  
311, 619049.771, 4204111.831, 3.99, 6.01, 6.02, 7.69, 7.53, 6.25  
312, 619045.007, 4204112.255, 4.62, 6.99, 6.70, 8.60, 8.33, 7.05  
313, 619040.636, 4204111.475, 4.56, 6.89, 6.63, 8.52, 8.25, 6.97  
314, 619035.19, 4204111.492, 4.81, 7.28, 6.90, 8.88, 8.57, 7.29  
315, 619030.149, 4204110.671, 4.86, 7.36, 6.95, 8.95, 8.63, 7.35  
316, 619024.587, 4204111.219, 4.56, 6.89, 6.63, 8.51, 8.25, 6.97  
317, 619019.597, 4204110.357, 4.94, 7.48, 7.04, 9.06, 8.73, 7.45  
318, 619014.16, 4204110.041, 5.22, 7.91, 7.34, 9.46, 9.08, 7.80  
319, 619008.896, 4204109.54, 5.41, 8.21, 7.55, 9.74, 9.32, 8.05  
320, 619003.728, 4204109.591, 5.46, 8.29, 7.60, 9.82, 9.39, 8.11  
321, 618998.428, 4204109.02, 5.03, 7.62, 7.14, 9.20, 8.84, 7.57  
322, 618992.748, 4204109.497, 3.72, 5.60, 5.73, 7.31, 7.20, 5.91  
323, 618987.616, 4204108.801, 4.46, 6.73, 6.52, 8.37, 8.12, 6.84  
324, 618982.023, 4204108.552, 4.17, 6.29, 6.21, 7.95, 7.76, 6.48  
325, 618976.987, 4204107.543, 4.02, 6.06, 6.05, 7.74, 7.57, 6.29  
326, 618971.672, 4204108.248, 2.98, 4.45, 4.94, 6.25, 6.26, 4.97  
327, 618966.238, 4204107.344, 2.82, 4.20, 4.77, 6.02, 6.07, 4.77  
328, 618960.705, 4204108.392, 2.64, 3.92, 4.57, 5.76, 5.84, 4.54  
329, 618955.528, 4204107.44, 2.47, 3.66, 4.39, 5.51, 5.62, 4.33  
330, 618950.232, 4204108.282, 3.58, 5.38, 5.58, 7.11, 7.02, 5.73  
331, 618944.881, 4204107.34, 4.30, 6.49, 6.35, 8.14, 7.92, 6.64  
332, 618939.482, 4204108.215, 4.41, 6.67, 6.47, 8.31, 8.07, 6.79  
333, 618934.101, 4204107.719, 4.64, 7.01, 6.71, 8.63, 8.35, 7.07  
334, 618928.753, 4204107.75, 4.43, 6.68, 6.49, 8.32, 8.08, 6.80  
335, 618923.502, 4204107.497, 4.01, 6.04, 6.04, 7.73, 7.56, 6.27  
336, 618918.29, 4204107.047, 4.00, 6.03, 6.03, 7.72, 7.55, 6.27  
337, 618913.113, 4204106.534, 3.83, 5.77, 5.85, 7.47, 7.34, 6.05  
338, 618907.78, 4204106.375, 3.84, 5.78, 5.86, 7.48, 7.34, 6.06  
339, 618902.432, 4204106.881, 3.50, 5.26, 5.50, 7.00, 6.92, 5.63  
340, 618897.028, 4204106.431, 3.68, 5.53, 5.69, 7.25, 7.14, 5.86  
341, 618891.571, 4204107.037, 3.02, 4.52, 4.98, 6.31, 6.32, 5.03  
342, 618885.96, 4204106.214, 2.80, 4.18, 4.75, 5.99, 6.04, 4.75  
343, 618880.33, 4204106.858, 2.83, 4.22, 4.77, 6.03, 6.08, 4.78  
344, 618875.286, 4204105.72, 3.01, 4.50, 4.97, 6.29, 6.30, 5.01  
345, 618869.838, 4204106.711, 3.28, 4.92, 5.26, 6.68, 6.65, 5.36  
346, 618864.244, 4204105.7, 2.73, 4.06, 4.67, 5.89, 5.95, 4.66  
347, 618858.791, 4204106.552, 2.72, 4.05, 4.66, 5.88, 5.94, 4.65  
348, 618853.335, 4204106.289, 2.48, 3.67, 4.40, 5.52, 5.63, 4.34  
349, 618848.061, 4204105.707, 2.11, 3.11, 4.00, 4.99, 5.17, 3.88  
350, 618842.591, 4204106.511, 2.18, 3.22, 4.08, 5.10, 5.26, 3.97  
351, 618837.562, 4204105.466, 2.18, 3.21, 4.08, 5.09, 5.26, 3.96  
352, 618832.488, 4204106.553, 2.33, 3.45, 4.24, 5.32, 5.45, 4.16  
353, 618827.496, 4204105.316, 2.43, 3.61, 4.35, 5.46, 5.58, 4.29  
354, 618824.493, 4204103.74, 2.67, 3.97, 4.60, 5.80, 5.87, 4.58  
355, 618825.047, 4204099.153, 2.18, 3.22, 4.08, 5.10, 5.27, 3.97  
356, 618824.925, 4204094.34, 2.50, 3.71, 4.42, 5.56, 5.66, 4.37  
357, 618824.48, 4204089.296, 2.36, 3.50, 4.28, 5.36, 5.49, 4.20  
358, 618825.374, 4204084.712, 2.67, 3.97, 4.60, 5.80, 5.87, 4.58  
359, 618824.919, 4204079.765, 2.79, 4.16, 4.73, 5.97, 6.03, 4.73  
360, 618825.811, 4204074.752, 2.43, 3.60, 4.35, 5.46, 5.58, 4.28  
361, 618824.525, 4204069.427, 2.77, 4.13, 4.71, 5.95, 6.00, 4.71  
362, 618825.675, 4204064.328, 3.49, 5.24, 5.48, 6.98, 6.91, 5.62  
363, 618824.532, 4204058.597, 3.12, 4.67, 5.09, 6.45, 6.45, 5.16  
364, 618825.358, 4204053.317, 4.34, 6.55, 6.40, 8.20, 7.98, 6.70  
365, 618825.563, 4204047.824, 4.32, 6.53, 6.38, 8.18, 7.96, 6.67  
366, 618825.392, 4204042.327, 3.91, 5.89, 5.93, 7.58, 7.43, 6.15  
367, 618829.712, 4204036.772, 4.53, 6.85, 6.60, 8.48, 8.22, 6.94  
368, 618834.667, 4204037.905, 4.18, 6.31, 6.23, 7.98, 7.78, 6.50  
369, 618840.329, 4204037.109, 3.63, 5.46, 5.64, 7.18, 7.08, 5.80  
370, 618845.646, 4204038.277, 3.82, 5.75, 5.84, 7.45, 7.32, 6.04  
371, 618851.297, 4204037.524, 3.61, 5.42, 5.61, 7.15, 7.06, 5.77  
372, 618856.657, 4204038.353, 3.62, 5.44, 5.62, 7.17, 7.07, 5.78  
373, 618862.295, 4204037.942, 2.84, 4.24, 4.79, 6.05, 6.09, 4.80  
374, 618867.841, 4204038.121, 2.42, 3.59, 4.34, 5.44, 5.56, 4.27  
375, 618873.336, 4204038.886, 2.78, 4.15, 4.73, 5.96, 6.02, 4.73  
376, 618879.17, 4204037.501, 2.95, 4.40, 4.91, 6.20, 6.23, 4.94  
377, 618884.385, 4204038.408, 3.14, 4.69, 5.10, 6.47, 6.46, 5.17  
378, 618889.653, 4204037.744, 3.13, 4.68, 5.10, 6.46, 6.46, 5.17  
379, 618894.914, 4204038.715, 3.11, 4.65, 5.08, 6.43, 6.43, 5.14  
380, 618900.511, 4204037.908, 4.11, 6.19, 6.15, 7.87, 7.68, 6.40  
381, 618905.793, 4204038.322, 4.37, 6.60, 6.43, 8.24, 8.01, 6.73  
382, 618911.16, 4204038.611, 4.64, 7.02, 6.72, 8.64, 8.36, 7.08  
383, 618916.864, 4204037.258, 3.49, 5.25, 5.49, 6.99, 6.91, 5.63  
384, 618921.992, 4204038.507, 3.25, 4.86, 5.22, 6.63, 6.60, 5.31  
385, 618927.886, 4204037.429, 3.15, 4.71, 5.12, 6.49, 6.48, 5.19  
386, 618932.954, 4204038.393, 3.02, 4.52, 4.99, 6.31, 6.32, 5.03  
387, 618938.619, 4204038.685, 3.47, 5.20, 5.46, 6.95, 6.88, 5.59  
388, 618944.519, 4204037.16, 3.72, 5.59, 5.73, 7.31, 7.19, 5.91  
389, 618949.998, 4204038.632, 3.73, 5.61, 5.74, 7.32, 7.21, 5.92  
390, 618955.492, 4204038.222, 3.55, 5.33, 5.55, 7.07, 6.98, 5.70  
391, 618961.106, 4204038.493, 2.71, 4.03, 4.65, 5.86, 5.92, 4.63  
392, 618966.259, 4204039.633, 3.08, 4.60, 5.04, 6.39, 6.39, 5.10  
393, 618972.03, 4204038.621, 3.18, 4.76, 5.15, 6.54, 6.52, 5.23  
394, 618977.414, 4204039.783, 3.20, 4.79, 5.17, 6.56, 6.54, 5.25  
395, 618982.843, 4204039.417, 3.12, 4.67, 5.09, 6.45, 6.44, 5.15  
396, 618988.268, 4204039.624, 3.11, 4.65, 5.07, 6.43, 6.42, 5.14  
397, 618993.985, 4204040.879, 2.80, 4.17, 4.74, 5.99, 6.04, 4.75  
398, 618999.468, 4204039.99, 3.69, 5.55, 5.70, 7.27, 7.16, 5.87  
399, 619004.774, 4204040.362, 4.25, 6.42, 6.30, 8.08, 7.87, 6.58  
400, 619010.036, 4204040.814, 5.70, 8.66, 7.86, 10.16, 9.69, 8.41  
401, 619015.681, 4204040.224, 5.43, 8.23, 7.56, 9.76, 9.34, 8.06  
402, 619021.048, 4204041.389, 4.85, 7.34, 6.94, 8.93, 8.62, 7.34  
403, 619026.686, 4204040.815, 4.47, 6.76, 6.54, 8.39, 8.14, 6.86  
404, 619032.187, 4204041.663, 4.17, 6.29, 6.21, 7.96, 7.76, 6.48  
405, 619037.559, 4204041.608, 4.68, 7.08, 6.76, 8.69, 8.41, 7.13  
406, 619043.181, 4204041.707, 4.73, 7.15, 6.81, 8.76, 8.46, 7.18  
407, 619048.584, 4204042.677, 4.76, 7.20, 6.85, 8.80, 8.50, 7.22  
408, 619054.236, 4204041.688, 3.94, 5.93, 5.96, 7.62, 7.47, 6.18  
409, 619059.89, 4204042.759, 4.85, 7.34, 6.94, 8.93, 8.61, 7.34  
410, 619065.469, 4204041.885, 5.54, 8.40, 7.68, 9.92, 9.48, 8.20  
411, 619071.083, 4204042.076, 5.53, 8.40, 7.68, 9.92, 9.48, 8.20  
412, 619076.304, 4204042.2, 5.20, 7.89, 7.32, 9.44, 9.06, 7.78  
413, 619080.224, 4204040.237, 3.93, 5.92, 5.96, 7.62, 7.46, 6.18  
414, 619079.518, 4204036.482, 5.44, 8.25, 7.58, 9.78, 9.36, 8.08  
415, 619079.384, 4204031.873, 5.66, 8.58, 7.81, 10.09, 9.63, 8.35  
416, 619078.79, 4204026.43, 4.66, 7.04, 6.73, 8.66, 8.37, 7.09  
417, 619079.708, 4204021.417, 4.74, 7.17, 6.82, 8.78, 8.48, 7.20  
418, 619078.813, 4204015.539, 4.96, 7.50, 7.06, 9.09, 8.75, 7.47  
419, 619079.499, 4204010.191, 4.55, 6.88, 6.62, 8.51, 8.24, 6.96  
420, 619078.91, 4204004.651, 4.05, 6.11, 6.09, 7.79, 7.62, 6.33  
421, 619078.307, 4203999.009, 3.56, 5.34, 5.55, 7.07, 6.99, 5.70  
422, 619078.966, 4203993.629, 3.63, 5.46, 5.64, 7.18, 7.08, 5.80  
423, 619078.184, 4203987.951, 3.76, 5.65, 5.77, 7.36, 7.24, 5.96  
424, 619078.428, 4203982.617, 3.60, 5.41, 5.61, 7.14, 7.05, 5.76  
425, 619077.99, 4203977.483, 3.23, 4.83, 5.20, 6.60, 6.58, 5.29  
426, 619076.788, 4203973.346, 2.91, 4.35, 4.87, 6.15, 6.18, 4.89  
427, 619071.957, 4203971.791, 3.23, 4.84, 5.21, 6.61, 6.58, 5.30  
428, 619066.662, 4203972.445, 3.07, 4.59, 5.04, 6.38, 6.38, 5.09  
429, 619061.779, 4203971.526, 2.63, 3.91, 4.56, 5.74, 5.82, 4.53  
430, 619057.086, 4203974.146, 3.02, 4.51, 4.98, 6.30, 6.31, 5.03  
431, 619051.711, 4203973.239, 3.04, 4.55, 5.01, 6.34, 6.35, 5.06  
432, 619046.148, 4203973.461, 3.66, 5.51, 5.67, 7.23, 7.12, 5.84  
433, 619041.38, 4203972.009, 3.68, 5.53, 5.69, 7.25, 7.15, 5.86  
434, 619035.586, 4203973.154, 3.31, 4.96, 5.29, 6.72, 6.68, 5.39  
435, 619030.258, 4203972.44, 2.93, 4.37, 4.88, 6.18, 6.20, 4.91  
436, 619024.858, 4203972.746, 3.41, 5.12, 5.40, 6.87, 6.81, 5.52  
437, 619018.932, 4203972.918, 3.17, 4.75, 5.14, 6.52, 6.51, 5.22  
438, 619013.661, 4203971.735, 2.98, 4.46, 4.94, 6.25, 6.27, 4.98  
439, 619007.94, 4203972.635, 3.10, 4.64, 5.07, 6.42, 6.42, 5.13  
440, 619002.43, 4203971.276, 2.38, 3.52, 4.29, 5.38, 5.51, 4.22  
441, 618996.766, 4203971.78, 2.48, 3.68, 4.40, 5.53, 5.64, 4.34  
442, 618991.332, 4203971.675, 2.06, 3.03, 3.95, 4.92, 5.11, 3.81  
443, 618986.077, 4203971.427, 2.64, 3.92, 4.57, 5.76, 5.84, 4.55  
444, 618980.682, 4203971.747, 3.01, 4.50, 4.97, 6.29, 6.31, 5.02  
445, 618975.684, 4203970.372, 3.17, 4.75, 5.14, 6.52, 6.51, 5.22  
446, 618970.157, 4203971.116, 3.17, 4.75, 5.14, 6.52, 6.51, 5.22  
447, 618964.736, 4203970.872, 1.77, 2.58, 3.64, 4.50, 4.74, 3.45  
448, 618959.757, 4203970.152, 3.90, 5.87, 5.92, 7.56, 7.42, 6.13  
449, 618954.377, 4203971.118, 4.37, 6.60, 6.43, 8.25, 8.01, 6.73  
450, 618948.918, 4203970.349, 3.89, 5.85, 5.91, 7.55, 7.40, 6.12  
451, 618943.676, 4203970.185, 3.51, 5.27, 5.51, 7.01, 6.93, 5.65  
452, 618938.151, 4203970.753, 2.75, 4.09, 4.69, 5.91, 5.97, 4.68  
453, 618933.124, 4203969.777, 2.08, 3.06, 3.97, 4.95, 5.13, 3.84  
454, 618927.498, 4203970.105, 4.04, 6.09, 6.07, 7.77, 7.60, 6.31  
455, 618921.758, 4203970.38, 4.29, 6.48, 6.34, 8.13, 7.91, 6.63  
456, 618916.473, 4203969.252, 4.33, 6.54, 6.38, 8.19, 7.96, 6.68  
457, 618911.091, 4203970.11, 4.04, 6.10, 6.08, 7.78, 7.60, 6.32  
458, 618905.901, 4203969.316, 4.80, 7.26, 6.89, 8.86, 8.55, 7.27  
459, 618900.67, 4203969.42, 4.36, 6.58, 6.41, 8.23, 8.00, 6.71  
460, 618895.176, 4203970.125, 3.67, 5.52, 5.68, 7.24, 7.13, 5.85  
461, 618890.422, 4203968.988, 4.20, 6.34, 6.25, 8.01, 7.80, 6.52  
462, 618884.898, 4203969.348, 3.71, 5.57, 5.72, 7.29, 7.18, 5.89  
463, 618879.696, 4203969.214, 4.31, 6.50, 6.36, 8.16, 7.94, 6.65  
464, 618874.089, 4203968.668, 4.21, 6.35, 6.25, 8.01, 7.81, 6.53  
465, 618868.346, 4203969.279, 3.85, 5.79, 5.87, 7.50, 7.36, 6.07  
466, 618863.118, 4203967.856, 2.93, 4.37, 4.88, 6.17, 6.20, 4.91  
467, 618857.567, 4203969.248, 2.88, 4.30, 4.83, 6.11, 6.14, 4.85  
468, 618852.167, 4203968.306, 3.53, 5.30, 5.53, 7.04, 6.96, 5.67  
469, 618846.488, 4203968.532, 3.28, 4.92, 5.26, 6.68, 6.65, 5.36  
470, 618841.059, 4203968.531, 2.81, 4.19, 4.76, 6.00, 6.05, 4.76  
471, 618835.989, 4203967.311, 3.83, 5.76, 5.85, 7.47, 7.33, 6.05  
472, 618830.691, 4203968.139, 4.28, 6.46, 6.33, 8.11, 7.90, 6.61  
473, 618825.003, 4203963.51, 3.25, 4.87, 5.23, 6.64, 6.61, 5.32  
474, 618825.438, 4203958.753, 3.37, 5.05, 5.35, 6.80, 6.75, 5.47  
475, 618825.071, 4203953.704, 3.48, 5.22, 5.47, 6.96, 6.89, 5.60  
476, 618825.774, 4203948.814, 3.19, 4.78, 5.17, 6.55, 6.53, 5.24  
477, 618826.157, 4203943.128, 3.18, 4.76, 5.15, 6.53, 6.52, 5.23  
478, 618825.655, 4203937.798, 3.77, 5.67, 5.78, 7.38, 7.26, 5.97  
479, 618826.591, 4203932.853, 4.45, 6.73, 6.52, 8.37, 8.12, 6.84  
480, 618826.779, 4203927.779, 4.88, 7.39, 6.98, 8.98, 8.66, 7.38  
481, 618830.288, 4203924.039, 4.89, 7.39, 6.98, 8.99, 8.66, 7.38  
482, 618835.117, 4203923.765, 4.94, 7.48, 7.04, 9.06, 8.73, 7.45  
483, 618840.516, 4203923.389, 4.88, 7.38, 6.97, 8.97, 8.65, 7.37  
484, 618845.819, 4203924.515, 4.31, 6.51, 6.36, 8.16, 7.94, 6.66  
485, 618851.155, 4203923.76, 4.46, 6.73, 6.52, 8.37, 8.12, 6.84  
486, 618856.305, 4203924.444, 4.59, 6.94, 6.66, 8.56, 8.29, 7.01  
487, 618861.648, 4203924.617, 3.94, 5.93, 5.96, 7.62, 7.47, 6.18  
488, 618866.804, 4203924.084, 3.80, 5.73, 5.82, 7.43, 7.30, 6.02  
489, 618872.066, 4203925.011, 3.53, 5.30, 5.52, 7.03, 6.95, 5.67  
490, 618877.5, 4203924.384, 3.52, 5.29, 5.52, 7.03, 6.95, 5.66  
491, 618882.936, 4203925.054, 3.44, 5.17, 5.44, 6.91, 6.85, 5.56  
492, 618888.266, 4203924.137, 3.81, 5.74, 5.83, 7.44, 7.31, 6.03  
493, 618893.686, 4203924.789, 3.33, 4.98, 5.31, 6.74, 6.70, 5.41  
494, 618899.354, 4203923.697, 3.26, 4.89, 5.24, 6.66, 6.62, 5.34  
495, 618904.562, 4203924.47, 3.55, 5.34, 5.55, 7.07, 6.99, 5.70  
496, 618910.029, 4203924.334, 3.23, 4.84, 5.21, 6.61, 6.58, 5.29  
497, 618915.613, 4203923.961, 3.43, 5.15, 5.42, 6.89, 6.83, 5.54  
498, 618921.001, 4203925.016, 2.76, 4.11, 4.70, 5.93, 5.99, 4.70  
499, 618926.256, 4203924.134, 2.48, 3.68, 4.40, 5.53, 5.64, 4.34  
500, 618931.463, 4203925.029, 2.19, 3.24, 4.09, 5.12, 5.28, 3.98  
501, 618936.792, 4203924.601, 2.18, 3.21, 4.08, 5.09, 5.26, 3.96  
502, 618942.023, 4203925.344, 2.83, 4.23, 4.78, 6.04, 6.08, 4.79  
503, 618947.682, 4203925.138, 2.87, 4.28, 4.82, 6.08, 6.12, 4.83  
504, 618953.12, 4203925.579, 2.72, 4.05, 4.66, 5.88, 5.94, 4.65  
505, 618958.385, 4203925.204, 2.49, 3.70, 4.41, 5.55, 5.65, 4.36  
506, 618963.913, 4203924.715, 2.52, 3.73, 4.44, 5.58, 5.68, 4.39  
507, 618969.098, 4203925.899, 2.20, 3.25, 4.10, 5.13, 5.29, 3.99  
508, 618974.4, 4203925.41, 2.35, 3.48, 4.26, 5.34, 5.47, 4.18  
509, 618979.911, 4203926.174, 2.44, 3.61, 4.36, 5.47, 5.59, 4.29  
510, 618985.067, 4203926.934, 2.10, 3.09, 3.99, 4.98, 5.16, 3.86  
511, 618990.57, 4203927.161, 1.35, 1.93, 3.19, 3.90, 4.21, 2.92  
512, 618995.783, 4203927.917, 2.08, 3.06, 3.97, 4.95, 5.13, 3.84  
513, 619001.38, 4203928.873, 2.70, 4.02, 4.64, 5.85, 5.92, 4.63  
514, 619006.877, 4203928.879, 2.68, 3.99, 4.62, 5.82, 5.89, 4.60  
515, 619012.121, 4203930.473, 2.68, 3.99, 4.61, 5.81, 5.89, 4.60  
516, 619017.735, 4203930.458, 2.32, 3.44, 4.23, 5.30, 5.44, 4.15  
517, 619022.993, 4203931.087, 2.40, 3.56, 4.32, 5.41, 5.54, 4.25  
518, 619028.62, 4203930.66, 1.95, 2.86, 3.83, 4.76, 4.97, 3.67  
519, 619034.129, 4203930.582, 2.16, 3.19, 4.06, 5.08, 5.24, 3.95  
520, 619039.441, 4203931.592, 2.34, 3.46, 4.25, 5.33, 5.46, 4.17  
521, 619045.228, 4203930.729, 2.30, 3.41, 4.21, 5.28, 5.42, 4.12  
522, 619050.635, 4203931.502, 2.51, 3.72, 4.43, 5.57, 5.67, 4.38  
523, 619056.549, 4203930.898, 2.44, 3.62, 4.36, 5.47, 5.59, 4.30  
524, 619061.772, 4203931.327, 2.05, 3.01, 3.94, 4.91, 5.10, 3.80  
525, 619067.328, 4203931.75, 0.90, 1.24, 2.71, 3.26, 3.65, 2.35  
526, 619072.945, 4203931.492, 2.03, 2.99, 3.92, 4.89, 5.08, 3.78  
527, 619077.981, 4203932.254, 2.86, 4.27, 4.81, 6.08, 6.12, 4.83  
528, 619077.432, 4204131.465, 2.99, 4.46, 4.94, 6.26, 6.27, 4.98  
529, 619072.436, 4204132.578, 3.22, 4.82, 5.19, 6.59, 6.56, 5.28  
530, 619067.072, 4204132.175, 2.55, 3.79, 4.48, 5.63, 5.73, 4.44  
531, 619061.416, 4204134.493, 3.82, 5.74, 5.83, 7.45, 7.32, 6.03  
532, 619055.529, 4204134.224, 5.21, 7.90, 7.33, 9.45, 9.07, 7.79  
533, 619050.084, 4204136.575, 5.51, 8.36, 7.65, 9.89, 9.45, 8.17  
534, 619044.34, 4204136.092, 6.12, 9.30, 8.30, 10.76, 10.21, 8.93  
535, 619038.951, 4204138.622, 5.10, 7.72, 7.21, 9.29, 8.92, 7.65  
536, 619032.936, 4204138.616, 4.12, 6.21, 6.16, 7.88, 7.69, 6.41  
537, 619027.6, 4204141.018, 3.59, 5.39, 5.59, 7.12, 7.03, 5.74  
538, 619021.556, 4204140.897, 3.41, 5.12, 5.40, 6.86, 6.81, 5.52  
539, 619015.714, 4204143.56, 3.26, 4.89, 5.24, 6.65, 6.62, 5.33  
540, 619010.121, 4204143.693, 2.70, 4.02, 4.64, 5.84, 5.91, 4.62  
