566,620442.098,4201948.652,45.508,13.984,5
567,620442.229,4201945.324,43.75,12.5,6
568,620441.626,4201945.311,58.359,29.688,6
569,620441.506,4201945.133,58.477,29.023,6
570,620440.075,4201944.924,50.938,20.547,6
571,620436.937,4201945.032,46.25,16.914,6
572,620433.138,4201945.17,44.648,16.133,6
573,620429.077,4201944.797,44.18,16.055,6
574,620424.558,4201944.586,41.133,13.008,6
575,620420.862,4201944.574,41.289,14.844,6
576,620417.017,4201944.468,39.648,11.289,6
577,620413.212,4201944.385,38.047,10.469,6
578,620408.695,4201944.26,36.914,10.664,6
579,620404.86,4201944.669,33.359,5.977,6
580,620403.433,4201944.867,37.93,11.133,6
581,620400.27,4201944.836,36.992,11.25,6
582,620396.42,4201944.789,37.813,10.313,6
583,620395.846,4201944.784,46.563,17.695,6
584,620393.437,4201944.462,37.188,10,6
585,620389.326,4201944.411,37.383,10,6
586,620385.221,4201944.387,39.18,10.352,6
587,620381.037,4201944.378,41.406,11.094,6
588,620377.113,4201944.635,47.188,15.664,6
589,620373.348,4201944.276,42.813,12.148,6
590,620368.819,4201944.037,44.609,15.352,6
591,620364.731,4201944.057,44.492,15.234,6
592,620360.535,4201943.813,43.633,13.125,6
593,620356.274,4201943.945,48.086,17.617,6
594,620351.937,4201944.062,47.109,15.547,6
595,620347.867,4201944.022,41.797,13.125,6
596,620343.674,4201944.199,40.625,12.617,6
597,620339.75,4201943.877,43.672,13.555,6
598,620335.786,4201943.656,44.453,12.266,6
599,620331.608,4201943.371,45.977,14.766,6
600,620327.3,4201943.691,46.016,15.313,6
601,620323.471,4201943.369,52.695,20.898,6
602,620318.688,4201943.866,56.602,22.5,6
603,620314.488,4201943.999,55.977,21.523,6
604,620310.15,4201944.106,52.93,20.391,6
605,620306.004,4201943.477,56.523,22.266,6
606,620302.944,4201943.697,57.852,23.281,6
607,620298.939,4201944.194,57.461,22.383,6
608,620295.282,4201943.902,58.789,26.875,6
609,620291.726,4201944.102,55.313,24.648,6
